order_id,item_id,count,price,base_price,price_range,base_count,count_range,flag
151,0,34,155.63, 153.0299579291168, 2, 40, 10, 0
152,0,35,155.46, 153.1201721413678, 2, 40, 10, 0
153,0,31,154.94, 153.21043953669616, 2, 40, 10, 0
154,0,40,154.12, 153.30076014645437, 2, 40, 10, 0
155,0,31,153.26, 153.3911340020134, 2, 40, 10, 0
156,0,56,152.70, 153.4815611347627, 2, 40, 10, 0
157,0,25,152.03, 153.57204157611025, 2, 40, 10, 0
158,0,45,151.39, 153.66257535748255, 2, 40, 10, 0
159,0,41,150.57, 153.7531625103246, 2, 40, 10, 0
160,0,31,156.60, 153.8438030660999, 2, 40, 10, 0
161,0,30,155.27, 153.93449705629058, 2, 40, 10, 0
162,0,27,153.64, 154.0252445123973, 2, 40, 10, 0
163,0,46,155.52, 154.1160454659393, 2, 40, 10, 0
164,0,47,154.60, 154.20689994845432, 2, 40, 10, 0
165,0,30,156.17, 154.29780799149881, 2, 40, 10, 0
166,0,42,158.88, 154.38876962664776, 2, 40, 10, 0
167,0,37,154.72, 154.47978488549478, 2, 40, 10, 0
168,0,29,154.76, 154.57085379965213, 2, 40, 10, 0
169,0,39,154.15, 154.66197640075066, 2, 40, 10, 0
170,0,29,155.36, 154.75315272043989, 2, 40, 10, 0
171,0,38,153.41, 154.844382790388, 2, 40, 10, 0
172,0,52,153.50, 154.9356666422819, 2, 40, 10, 0
173,0,49,156.11, 155.027004307827, 2, 40, 10, 0
174,0,24,155.78, 155.11839581874764, 2, 40, 10, 0
175,0,43,155.46, 155.20984120678668, 2, 40, 10, 0
176,0,37,157.24, 155.30134050370577, 2, 40, 10, 0
177,0,26,154.10, 155.39289374128526, 2, 40, 10, 0
178,0,56,155.64, 155.48450095132426, 2, 40, 10, 0
179,0,65,155.63, 155.5761621656406, 2, 40, 10, 0
180,0,47,157.76, 155.6678774160709, 2, 40, 10, 0
181,0,31,155.26, 155.7596467344705, 2, 40, 10, 0
182,0,46,152.46, 155.85147015271355, 2, 40, 10, 0
183,0,47,154.98, 155.943347702693, 2, 40, 10, 0
184,0,59,155.41, 156.03527941632058, 2, 40, 10, 0
185,0,43,152.20, 156.12726532552685, 2, 40, 10, 0
186,0,45,158.50, 156.21930546226116, 2, 40, 10, 0
187,0,46,158.64, 156.31139985849174, 2, 40, 10, 0
188,0,28,157.28, 156.40354854620566, 2, 40, 10, 0
189,0,38,156.93, 156.4957515574088, 2, 40, 10, 0
190,0,39,158.33, 156.58800892412594, 2, 40, 10, 0
191,0,39,155.39, 156.6803206784008, 2, 40, 10, 0
192,0,26,156.91, 156.77268685229586, 2, 40, 10, 0
193,0,31,155.76, 156.8651074778926, 2, 40, 10, 0
194,0,41,157.98, 156.95758258729137, 2, 40, 10, 0
195,0,43,158.61, 157.05011221261148, 2, 40, 10, 0
196,0,29,153.92, 157.14269638599114, 2, 40, 10, 0
197,0,40,158.91, 157.2353351395875, 2, 40, 10, 0
198,0,45,154.64, 157.32802850557673, 2, 40, 10, 0
199,0,28,156.13, 157.4207765161539, 2, 40, 10, 0
200,0,51,156.57, 157.51357920353306, 2, 40, 10, 0
201,0,42,158.64, 157.6064365999473, 2, 40, 10, 0
202,0,44,158.17, 157.6993487376487, 2, 40, 10, 0
203,0,32,157.92, 157.79231564890833, 2, 40, 10, 0
204,0,48,158.60, 157.8853373660163, 2, 40, 10, 0
205,0,46,156.15, 157.97841392128174, 2, 40, 10, 0
206,0,28,155.42, 158.07154534703284, 2, 40, 10, 0
207,0,46,158.33, 158.16473167561685, 2, 40, 10, 0
208,0,44,161.17, 158.25797293940008, 2, 40, 10, 0
209,0,46,157.62, 158.35126917076792, 2, 40, 10, 0
210,0,46,153.45, 158.44462040212488, 2, 40, 10, 0
211,0,31,156.26, 158.53802666589453, 2, 40, 10, 0
212,0,49,158.50, 158.63148799451957, 2, 40, 10, 0
213,0,32,152.13, 158.72500442046186, 2, 40, 10, 0
214,0,36,160.60, 158.81857597620234, 2, 40, 10, 0
215,0,30,157.22, 158.91220269424113, 2, 40, 10, 0
216,0,40,161.02, 159.0058846070975, 2, 40, 10, 0
217,0,46,160.81, 159.09962174730993, 2, 40, 10, 0
218,0,36,160.26, 159.193414147436, 2, 40, 10, 0
219,0,23,157.23, 159.28726184005254, 2, 40, 10, 0
220,0,53,161.94, 159.3811648577556, 2, 40, 10, 0
221,0,42,157.86, 159.47512323316042, 2, 40, 10, 0
222,0,29,163.03, 159.56913699890146, 2, 40, 10, 0
223,0,49,158.95, 159.66320618763243, 2, 40, 10, 0
224,0,52,159.45, 159.75733083202627, 2, 40, 10, 0
225,0,30,159.31, 159.85151096477523, 2, 40, 10, 0
226,0,49,161.11, 159.9457466185908, 2, 40, 10, 0
227,0,36,159.10, 160.04003782620373, 2, 40, 10, 0
228,0,45,155.05, 160.1343846203641, 2, 40, 10, 0
229,0,51,157.44, 160.22878703384131, 2, 40, 10, 0
230,0,27,162.71, 160.32324509942404, 2, 40, 10, 0
231,0,38,163.30, 160.41775884992032, 2, 40, 10, 0
232,0,51,158.31, 160.5123283181575, 2, 40, 10, 0
233,0,37,158.10, 160.6069535369823, 2, 40, 10, 0
234,0,55,158.22, 160.70163453926082, 2, 40, 10, 0
235,0,32,159.06, 160.79637135787854, 2, 40, 10, 0
236,0,31,162.41, 160.89116402574027, 2, 40, 10, 0
237,0,29,162.26, 160.98601257577025, 2, 40, 10, 0
238,0,27,160.73, 161.08091704091214, 2, 40, 10, 0
239,0,44,158.71, 161.17587745412902, 2, 40, 10, 0
240,0,45,161.22, 161.2708938484034, 2, 40, 10, 0
241,0,44,161.81, 161.36596625673724, 2, 40, 10, 0
242,0,40,159.74, 161.46109471215192, 2, 40, 10, 0
243,0,85,106.16, 161.55627924768834, 2, 40, 10, 1
244,0,28,164.08, 161.65151989640682, 2, 40, 10, 0
245,0,52,160.68, 161.7468166913872, 2, 40, 10, 0
246,0,16,162.28, 161.84216966572885, 2, 40, 10, 0
247,0,53,163.24, 161.93757885255062, 2, 40, 10, 0
248,0,42,161.65, 162.03304428499086, 2, 40, 10, 0
249,0,28,164.52, 162.1285659962075, 2, 40, 10, 0
250,0,31,159.17, 162.224144019378, 2, 40, 10, 0
251,0,44,159.41, 162.3197783876994, 2, 40, 10, 0
252,0,43,165.57, 162.41546913438825, 2, 40, 10, 0
253,0,39,164.77, 162.51121629268076, 2, 40, 10, 0
254,0,52,159.86, 162.60701989583268, 2, 40, 10, 0
255,0,28,161.19, 162.70287997711938, 2, 40, 10, 0
256,0,49,164.31, 162.79879656983584, 2, 40, 10, 0
257,0,19,162.69, 162.8947697072967, 2, 40, 10, 0
258,0,35,163.16, 162.99079942283615, 2, 40, 10, 0
259,0,42,161.07, 163.08688574980815, 2, 40, 10, 0
260,0,35,163.77, 163.18302872158625, 2, 40, 10, 0
261,0,39,160.48, 163.27922837156373, 2, 40, 10, 0
262,0,43,164.49, 163.37548473315348, 2, 40, 10, 0
263,0,54,162.10, 163.47179783978814, 2, 40, 10, 0
264,0,21,160.83, 163.56816772492004, 2, 40, 10, 0
265,0,26,162.08, 163.66459442202125, 2, 40, 10, 0
266,0,41,162.53, 163.76107796458356, 2, 40, 10, 0
267,0,45,163.26, 163.85761838611847, 2, 40, 10, 0
268,0,53,162.07, 163.9542157201573, 2, 40, 10, 0
269,0,41,165.46, 164.05087000025108, 2, 40, 10, 0
270,0,16,162.04, 164.14758125997068, 2, 40, 10, 0
271,0,43,163.23, 164.2443495329067, 2, 40, 10, 0
272,0,47,165.23, 164.34117485266958, 2, 40, 10, 0
273,0,53,166.69, 164.43805725288956, 2, 40, 10, 0
274,0,64,163.37, 164.5349967672167, 2, 40, 10, 0
275,0,41,160.78, 164.63199342932094, 2, 40, 10, 0
276,0,28,166.72, 164.729047272892, 2, 40, 10, 0
277,0,47,165.70, 164.82615833163948, 2, 40, 10, 0
278,0,49,166.84, 164.9233266392929, 2, 40, 10, 0
279,0,34,162.32, 165.0205522296016, 2, 40, 10, 0
280,0,53,163.93, 165.1178351363349, 2, 40, 10, 0
281,0,45,163.67, 165.21517539328192, 2, 40, 10, 0
282,0,43,166.54, 165.31257303425178, 2, 40, 10, 0
283,0,46,166.79, 165.41002809307352, 2, 40, 10, 0
284,0,50,164.35, 165.50754060359608, 2, 40, 10, 0
285,0,34,165.56, 165.6051105996884, 2, 40, 10, 0
286,0,31,163.57, 165.70273811523938, 2, 40, 10, 0
287,0,31,165.77, 165.80042318415786, 2, 40, 10, 0
288,0,36,165.85, 165.8981658403727, 2, 40, 10, 0
289,0,41,165.12, 165.9959661178328, 2, 40, 10, 0
290,0,50,167.72, 166.093824050507, 2, 40, 10, 0
291,0,43,165.43, 166.19173967238422, 2, 40, 10, 0
292,0,47,167.42, 166.28971301747336, 2, 40, 10, 0
293,0,35,167.53, 166.38774411980341, 2, 40, 10, 0
294,0,29,165.42, 166.48583301342344, 2, 40, 10, 0
295,0,38,161.26, 166.58397973240255, 2, 40, 10, 0
296,0,36,167.03, 166.68218431082997, 2, 40, 10, 0
297,0,31,168.33, 166.78044678281498, 2, 40, 10, 0
298,0,37,164.95, 166.87876718248697, 2, 40, 10, 0
299,0,40,169.35, 166.97714554399548, 2, 40, 10, 0
300,0,45,169.03, 167.0755819015102, 2, 40, 10, 0
301,0,48,165.15, 167.17407628922086, 2, 40, 10, 0
302,0,33,167.08, 167.27262874133748, 2, 40, 10, 0
303,0,25,165.04, 167.3712392920902, 2, 40, 10, 0
304,0,43,168.64, 167.46990797572926, 2, 40, 10, 0
305,0,38,166.41, 167.5686348265252, 2, 40, 10, 0
306,0,34,171.42, 167.6674198787687, 2, 40, 10, 0
307,0,40,166.96, 167.76626316677067, 2, 40, 10, 0
308,0,35,169.89, 167.86516472486227, 2, 40, 10, 0
309,0,25,169.80, 167.96412458739488, 2, 40, 10, 0
310,0,33,167.81, 168.06314278874012, 2, 40, 10, 0
311,0,38,167.32, 168.1622193632899, 2, 40, 10, 0
312,0,30,171.62, 168.26135434545637, 2, 40, 10, 0
313,0,47,169.11, 168.36054776967197, 2, 40, 10, 0
314,0,48,168.72, 168.4597996703895, 2, 40, 10, 0
315,0,32,169.88, 168.55911008208196, 2, 40, 10, 0
316,0,47,166.80, 168.6584790392428, 2, 40, 10, 0
317,0,44,166.98, 168.7579065763857, 2, 40, 10, 0
318,0,46,168.71, 168.85739272804474, 2, 40, 10, 0
319,0,26,165.38, 168.95693752877438, 2, 40, 10, 0
320,0,44,168.27, 169.05654101314937, 2, 40, 10, 0
321,0,48,170.14, 169.15620321576492, 2, 40, 10, 0
322,0,54,170.04, 169.2559241712366, 2, 40, 10, 0
323,0,33,171.38, 169.35570391420035, 2, 40, 10, 0
324,0,43,172.45, 169.4555424793126, 2, 40, 10, 0
325,0,21,171.09, 169.5554399012502, 2, 40, 10, 0
326,0,35,170.19, 169.65539621471038, 2, 40, 10, 0
327,0,46,169.66, 169.75541145441088, 2, 40, 10, 0
328,0,38,170.18, 169.85548565508992, 2, 40, 10, 0
329,0,54,168.99, 169.95561885150616, 2, 40, 10, 0
330,0,45,169.39, 170.05581107843875, 2, 40, 10, 0
331,0,33,167.41, 170.15606237068735, 2, 40, 10, 0
332,0,33,170.29, 170.25637276307216, 2, 40, 10, 0
333,0,14,169.13, 170.35674229043389, 2, 40, 10, 0
334,0,32,169.65, 170.4571709876338, 2, 40, 10, 0
335,0,36,169.20, 170.55765888955364, 2, 40, 10, 0
336,0,21,169.87, 170.65820603109583, 2, 40, 10, 0
337,0,37,173.63, 170.7588124471833, 2, 40, 10, 0
338,0,42,171.49, 170.85947817275954, 2, 40, 10, 0
339,0,23,170.19, 170.9602032427887, 2, 40, 10, 0
340,0,36,172.75, 171.06098769225554, 2, 40, 10, 0
341,0,54,172.16, 171.1618315561654, 2, 40, 10, 0
342,0,20,171.88, 171.26273486954426, 2, 40, 10, 0
343,0,44,173.09, 171.3636976674388, 2, 40, 10, 0
344,0,49,171.95, 171.46471998491631, 2, 40, 10, 0
345,0,26,168.81, 171.56580185706477, 2, 40, 10, 0
346,0,20,170.77, 171.66694331899285, 2, 40, 10, 0
347,0,52,171.02, 171.76814440582993, 2, 40, 10, 0
348,0,22,173.70, 171.86940515272607, 2, 40, 10, 0
349,0,32,170.79, 171.97072559485207, 2, 40, 10, 0
350,0,33,171.36, 172.07210576739945, 2, 40, 10, 0
351,0,35,173.69, 172.17354570558047, 2, 40, 10, 0
352,0,48,176.26, 172.27504544462818, 2, 40, 10, 0
353,0,37,172.81, 172.3766050197964, 2, 40, 10, 0
354,0,19,170.84, 172.47822446635968, 2, 40, 10, 0
355,0,36,175.52, 172.57990381961343, 2, 40, 10, 0
356,0,36,171.61, 172.68164311487385, 2, 40, 10, 0
357,0,25,169.55, 172.78344238747792, 2, 40, 10, 0
358,0,40,172.63, 172.8853016727835, 2, 40, 10, 0
359,0,32,173.20, 172.98722100616925, 2, 40, 10, 0
360,0,45,175.42, 173.08920042303473, 2, 40, 10, 0
361,0,45,173.36, 173.19123995880034, 2, 40, 10, 0
362,0,30,172.59, 173.29333964890736, 2, 40, 10, 0
363,0,48,172.29, 173.395499528818, 2, 40, 10, 0
364,0,48,173.64, 173.49771963401534, 2, 40, 10, 0
365,0,50,175.36, 173.60000000000338, 2, 40, 10, 0
