order_id,item_id,count,price,base_price,price_range,base_count,count_range,flag
272,0,45,0.64, 0.0, 2, 40, 10, 0
273,0,46,1.05, 0.0, 2, 40, 10, 0
274,0,46,-1.33, 0.0, 2, 40, 10, 0
275,0,42,-1.73, 0.0, 2, 40, 10, 0
276,0,40,-2.42, 0.0, 2, 40, 10, 0
277,0,42,-0.24, 0.0, 2, 40, 10, 0
278,0,32,1.04, 0.0, 2, 40, 10, 0
279,0,20,0.43, 0.0, 2, 40, 10, 0
280,0,38,-0.08, 0.0, 2, 40, 10, 0
281,0,40,0.14, 0.0, 2, 40, 10, 0
282,0,33,2.75, 0.0, 2, 40, 10, 1
283,0,28,3.14, 0.0, 2, 40, 10, 0
284,0,53,2.49, 0.0, 2, 40, 10, 0
285,0,30,2.21, 0.0, 2, 40, 10, 0
286,0,33,2.20, 0.0, 2, 40, 10, 0
287,0,61,-0.05, 0.0, 2, 40, 10, 0
288,0,26,-0.19, 0.0, 2, 40, 10, 0
289,0,44,-0.99, 0.0, 2, 40, 10, 0
290,0,45,1.96, 0.0, 2, 40, 10, 0
291,0,42,1.45, 0.0, 2, 40, 10, 0
292,0,37,0.66, 0.0, 2, 40, 10, 0
293,0,13,-0.52, 0.0, 2, 40, 10, 0
294,0,37,1.63, 0.0, 2, 40, 10, 0
295,0,43,0.23, 0.0, 2, 40, 10, 0
296,0,20,2.56, 0.0, 2, 40, 10, 0
297,0,54,-0.04, 0.0, 2, 40, 10, 0
298,0,52,-2.79, 0.0, 2, 40, 10, 0
299,0,40,3.01, 0.0, 2, 40, 10, 0
300,0,48,-2.27, 0.0, 2, 40, 10, 0
301,0,26,-1.14, 0.0, 2, 40, 10, 0
302,0,46,1.10, 0.0, 2, 40, 10, 0
303,0,35,-1.01, 0.0, 2, 40, 10, 0
304,0,27,-2.24, 0.0, 2, 40, 10, 0
305,0,38,-116.00, 0.0, 2, 40, 10, 1
306,0,45,2.37, 0.0, 2, 40, 10, 0
307,0,38,2.60, 0.0, 2, 40, 10, 0
308,0,33,-1.23, 0.0, 2, 40, 10, 0
309,0,44,-0.39, 0.0, 2, 40, 10, 0
310,0,60,0.10, 0.0, 2, 40, 10, 0
311,0,29,3.29, 0.0, 2, 40, 10, 0
312,0,41,-0.14, 0.0, 2, 40, 10, 0
313,0,32,0.25, 0.0, 2, 40, 10, 0
314,0,45,-1.85, 0.0, 2, 40, 10, 0
315,0,56,-1.80, 0.0, 2, 40, 10, 0
316,0,32,-4.09, 0.0, 2, 40, 10, 0
317,0,29,2.29, 0.0, 2, 40, 10, 0
318,0,33,2.29, 0.0, 2, 40, 10, 0
319,0,41,-1.46, 0.0, 2, 40, 10, 0
320,0,47,-2.66, 0.0, 2, 40, 10, 0
321,0,50,2.38, 0.0, 2, 40, 10, 0
322,0,53,1.90, 0.0, 2, 40, 10, 0
323,0,25,2.41, 0.0, 2, 40, 10, 0
324,0,48,-2.63, 0.0, 2, 40, 10, 0
325,0,23,0.40, 0.0, 2, 40, 10, 0
326,0,43,-2.19, 0.0, 2, 40, 10, 0
327,0,36,-1.70, 0.0, 2, 40, 10, 0
328,0,40,-1.14, 0.0, 2, 40, 10, 0
329,0,40,1.89, 0.0, 2, 40, 10, 0
330,0,35,-4.64, 0.0, 2, 40, 10, 0
331,0,45,-1.06, 0.0, 2, 40, 10, 0
332,0,44,2.17, 0.0, 2, 40, 10, 0
333,0,31,-0.80, 0.0, 2, 40, 10, 0
334,0,58,2.82, 0.0, 2, 40, 10, 0
335,0,51,-0.44, 0.0, 2, 40, 10, 0
336,0,28,-0.94, 0.0, 2, 40, 10, 0
337,0,49,0.81, 0.0, 2, 40, 10, 0
338,0,52,1.78, 0.0, 2, 40, 10, 0
339,0,40,5.65, 0.0, 2, 40, 10, 0
340,0,1,409.00, 0.0, 2, 40, 10, 1
341,0,66,-1.73, 0.0, 2, 40, 10, 0
342,0,35,-3.93, 0.0, 2, 40, 10, 0
343,0,35,-3.83, 0.0, 2, 40, 10, 0
344,0,47,1.86, 0.0, 2, 40, 10, 0
345,0,32,0.80, 0.0, 2, 40, 10, 0
346,0,33,-1.53, 0.0, 2, 40, 10, 0
347,0,14,-1.95, 0.0, 2, 40, 10, 0
348,0,46,-3.67, 0.0, 2, 40, 10, 0
349,0,34,2.53, 0.0, 2, 40, 10, 0
350,0,31,2.46, 0.0, 2, 40, 10, 0
351,0,40,2.36, 0.0, 2, 40, 10, 0
352,0,40,0.27, 0.0, 2, 40, 10, 0
353,0,29,118.00, 0.0, 2, 40, 10, 1
354,0,26,1.74, 0.0, 2, 40, 10, 0
355,0,33,0.91, 0.0, 2, 40, 10, 0
356,0,47,-0.49, 0.0, 2, 40, 10, 0
357,0,27,2.28, 0.0, 2, 40, 10, 0
358,0,46,-2.32, 0.0, 2, 40, 10, 0
359,0,44,-0.78, 0.0, 2, 40, 10, 0
360,0,37,0.51, 0.0, 2, 40, 10, 0
361,0,49,2.02, 0.0, 2, 40, 10, 0
362,0,45,2.86, 0.0, 2, 40, 10, 0
363,0,39,2.52, 0.0, 2, 40, 10, 0
364,0,39,-1.50, 0.0, 2, 40, 10, 0
365,0,57,1.52, 0.0, 2, 40, 10, 0
366,0,56,-0.51, 0.0, 2, 40, 10, 0
367,0,38,2.59, 0.0, 2, 40, 10, 0
368,0,37,-3.44, 0.0, 2, 40, 10, 0
369,0,20,1.95, 0.0, 2, 40, 10, 0
370,0,45,-17.00, 0.0, 2, 40, 10, 1
371,0,26,-0.60, 0.0, 2, 40, 10, 0
372,0,55,1.24, 0.0, 2, 40, 10, 0
373,0,48,-0.16, 0.0, 2, 40, 10, 0
374,0,38,0.92, 0.0, 2, 40, 10, 0
375,0,31,-1.25, 0.0, 2, 40, 10, 0
376,0,34,0.40, 0.0, 2, 40, 10, 0
377,0,31,3.15, 0.0, 2, 40, 10, 0
378,0,43,1.75, 0.0, 2, 40, 10, 0
379,0,38,0.87, 0.0, 2, 40, 10, 0
380,0,35,-0.45, 0.0, 2, 40, 10, 0
381,0,36,-0.27, 0.0, 2, 40, 10, 0
382,0,36,1.26, 0.0, 2, 40, 10, 0
383,0,31,1.67, 0.0, 2, 40, 10, 0
384,0,35,2.27, 0.0, 2, 40, 10, 0
385,0,67,-1.14, 0.0, 2, 40, 10, 0
386,0,37,1.83, 0.0, 2, 40, 10, 0
387,0,42,-3.65, 0.0, 2, 40, 10, 0
388,0,24,-2.99, 0.0, 2, 40, 10, 0
389,0,47,2.80, 0.0, 2, 40, 10, 0
390,0,32,0.50, 0.0, 2, 40, 10, 0
391,0,40,4.54, 0.0, 2, 40, 10, 0
392,0,26,1.19, 0.0, 2, 40, 10, 0
393,0,37,1.91, 0.0, 2, 40, 10, 0
394,0,39,1.26, 0.0, 2, 40, 10, 0
395,0,37,1.24, 0.0, 2, 40, 10, 0
396,0,35,-0.84, 0.0, 2, 40, 10, 0
397,0,30,-0.49, 0.0, 2, 40, 10, 0
398,0,38,-0.87, 0.0, 2, 40, 10, 0
399,0,18,-1.70, 0.0, 2, 40, 10, 0
400,0,32,-0.10, 0.0, 2, 40, 10, 0
401,0,37,-0.40, 0.0, 2, 40, 10, 0
402,0,35,-0.67, 0.0, 2, 40, 10, 0
403,0,46,-0.98, 0.0, 2, 40, 10, 0
404,0,50,-1.96, 0.0, 2, 40, 10, 0
405,0,48,1.06, 0.0, 2, 40, 10, 0
406,0,34,-1.42, 0.0, 2, 40, 10, 0
407,0,44,-2.90, 0.0, 2, 40, 10, 0
408,0,26,-2.95, 0.0, 2, 40, 10, 0
409,0,61,1.60, 0.0, 2, 40, 10, 0
410,0,48,-0.88, 0.0, 2, 40, 10, 0
411,0,35,2.74, 0.0, 2, 40, 10, 0
412,0,41,0.84, 0.0, 2, 40, 10, 0
413,0,43,2.85, 0.0, 2, 40, 10, 0
414,0,29,-2.12, 0.0, 2, 40, 10, 0
415,0,42,-0.53, 0.0, 2, 40, 10, 0
416,0,22,-0.72, 0.0, 2, 40, 10, 0
417,0,24,1.16, 0.0, 2, 40, 10, 1
418,0,23,-1.85, 0.0, 2, 40, 10, 0
419,0,51,3.82, 0.0, 2, 40, 10, 0
420,0,40,0.55, 0.0, 2, 40, 10, 0
421,0,23,0.14, 0.0, 2, 40, 10, 0
422,0,46,-1.10, 0.0, 2, 40, 10, 0
423,0,40,-1.25, 0.0, 2, 40, 10, 0
424,0,12,-1.90, 0.0, 2, 40, 10, 0
425,0,39,0.85, 0.0, 2, 40, 10, 0
426,0,48,-2.51, 0.0, 2, 40, 10, 0
427,0,54,-0.37, 0.0, 2, 40, 10, 0
428,0,34,-1.29, 0.0, 2, 40, 10, 0
429,0,26,2.82, 0.0, 2, 40, 10, 0
430,0,46,1.75, 0.0, 2, 40, 10, 0
431,0,45,-2.75, 0.0, 2, 40, 10, 0
432,0,28,4.29, 0.0, 2, 40, 10, 0
433,0,32,-0.43, 0.0, 2, 40, 10, 0
434,0,19,0.74, 0.0, 2, 40, 10, 0
435,0,14,1.25, 0.0, 2, 40, 10, 0
436,0,45,1.52, 0.0, 2, 40, 10, 0
437,0,41,3.41, 0.0, 2, 40, 10, 0
438,0,32,0.81, 0.0, 2, 40, 10, 0
439,0,41,-4.15, 0.0, 2, 40, 10, 0
440,0,41,1.10, 0.0, 2, 40, 10, 0
441,0,51,-3.76, 0.0, 2, 40, 10, 0
442,0,31,-0.95, 0.0, 2, 40, 10, 0
443,0,43,-1.99, 0.0, 2, 40, 10, 0
444,0,35,-1.07, 0.0, 2, 40, 10, 0
445,0,22,1.74, 0.0, 2, 40, 10, 0
446,0,17,-4.61, 0.0, 2, 40, 10, 0
447,0,36,-0.13, 0.0, 2, 40, 10, 0
448,0,42,0.99, 0.0, 2, 40, 10, 0
449,0,29,3.41, 0.0, 2, 40, 10, 0
450,0,46,0.47, 0.0, 2, 40, 10, 0
451,0,41,-2.96, 0.0, 2, 40, 10, 0
452,0,26,0.77, 0.0, 2, 40, 10, 0
453,0,43,-0.64, 0.0, 2, 40, 10, 0
454,0,40,3.58, 0.0, 2, 40, 10, 0
455,0,28,3.17, 0.0, 2, 40, 10, 0
456,0,28,-3.84, 0.0, 2, 40, 10, 0
457,0,49,1.30, 0.0, 2, 40, 10, 0
458,0,58,1.40, 0.0, 2, 40, 10, 0
459,0,37,-0.82, 0.0, 2, 40, 10, 0
460,0,32,2.11, 0.0, 2, 40, 10, 1
461,0,44,1.89, 0.0, 2, 40, 10, 0
462,0,29,0.54, 0.0, 2, 40, 10, 0
463,0,51,-0.36, 0.0, 2, 40, 10, 0
464,0,35,0.94, 0.0, 2, 40, 10, 0
465,0,54,-1.06, 0.0, 2, 40, 10, 0
466,0,29,-1.08, 0.0, 2, 40, 10, 0
467,0,37,2.43, 0.0, 2, 40, 10, 0
468,0,39,-0.58, 0.0, 2, 40, 10, 0
469,0,43,1.66, 0.0, 2, 40, 10, 0
470,0,40,-2.65, 0.0, 2, 40, 10, 0
471,0,41,1.56, 0.0, 2, 40, 10, 0
472,0,28,0.74, 0.0, 2, 40, 10, 1
473,0,32,-2.04, 0.0, 2, 40, 10, 0
474,0,52,-1.99, 0.0, 2, 40, 10, 0
475,0,35,0.50, 0.0, 2, 40, 10, 0
476,0,48,0.00, 0.0, 2, 40, 10, 0
477,0,39,4.09, 0.0, 2, 40, 10, 0
478,0,28,-0.51, 0.0, 2, 40, 10, 0
479,0,57,-0.20, 0.0, 2, 40, 10, 0
480,0,43,-1.96, 0.0, 2, 40, 10, 0
481,0,44,2.40, 0.0, 2, 40, 10, 0
482,0,54,0.07, 0.0, 2, 40, 10, 0
483,0,52,3.39, 0.0, 2, 40, 10, 0
484,0,37,1.72, 0.0, 2, 40, 10, 0
485,0,57,0.00, 0.0, 2, 40, 10, 0
486,0,39,1.67, 0.0, 2, 40, 10, 0
487,0,27,1.95, 0.0, 2, 40, 10, 0
488,0,45,2.36, 0.0, 2, 40, 10, 0
489,0,41,-0.06, 0.0, 2, 40, 10, 0
490,0,51,-0.49, 0.0, 2, 40, 10, 0
491,0,23,-1.67, 0.0, 2, 40, 10, 1
492,0,38,-2.66, 0.0, 2, 40, 10, 0
493,0,52,-0.10, 0.0, 2, 40, 10, 0
494,0,42,-2.96, 0.0, 2, 40, 10, 0
495,0,50,1.88, 0.0, 2, 40, 10, 0
496,0,53,-1.73, 0.0, 2, 40, 10, 0
497,0,62,0.39, 0.0, 2, 40, 10, 0
498,0,46,1.54, 0.0, 2, 40, 10, 0
499,0,28,-1.17, 0.0, 2, 40, 10, 0
500,0,41,2.98, 0.0, 2, 40, 10, 0
501,0,40,4.25, 0.0, 2, 40, 10, 0
502,0,31,1.08, 0.0, 2, 40, 10, 0
503,0,47,5.67, 0.0, 2, 40, 10, 0
504,0,29,0.68, 0.0, 2, 40, 10, 0
505,0,43,-0.87, 0.0, 2, 40, 10, 0
506,0,36,-0.47, 0.0, 2, 40, 10, 0
507,0,42,1.36, 0.0, 2, 40, 10, 0
