order_id,item_id,count,price,base_price,price_range,base_count,count_range,flag
153,0,41,109.67, 110.52521168085528, 2, 40, 10, 0
154,0,24,10714.00, 110.44214102274269, 2, 40, 10, 1
155,0,55,109.32, 110.35913280046836, 2, 40, 10, 0
156,0,53,109.46, 110.27618696710556, 2, 40, 10, 0
157,0,44,107.95, 110.19330347576283, 2, 40, 10, 0
158,0,41,110.50, 110.11048227958396, 2, 40, 10, 0
159,0,43,112.79, 110.02772333174796, 2, 40, 10, 0
160,0,42,106.09, 109.94502658546902, 2, 40, 10, 0
161,0,43,111.21, 109.86239199399651, 2, 40, 10, 0
162,0,37,108.61, 109.77981951061493, 2, 40, 10, 0
163,0,26,108.18, 109.69730908864388, 2, 40, 10, 0
164,0,11,110.22, 109.61486068143805, 2, 40, 10, 0
165,0,54,108.29, 109.5324742423872, 2, 40, 10, 0
166,0,45,110.32, 109.45014972491612, 2, 40, 10, 0
167,0,58,111.33, 109.3678870824846, 2, 40, 10, 0
168,0,40,111.80, 109.28568626858741, 2, 40, 10, 0
169,0,40,108.03, 109.20354723675429, 2, 40, 10, 0
170,0,45,108.36, 109.12146994054987, 2, 40, 10, 0
171,0,36,109.91, 109.03945433357372, 2, 40, 10, 0
172,0,32,107.37, 108.95750036946023, 2, 40, 10, 0
173,0,35,110.71, 108.87560800187872, 2, 40, 10, 0
174,0,48,110.68, 108.79377718453325, 2, 40, 10, 0
175,0,45,106.63, 108.71200787116275, 2, 40, 10, 0
176,0,34,105.15, 108.63030001554087, 2, 40, 10, 0
177,0,29,109.63, 108.548653571476, 2, 40, 10, 0
178,0,46,106.82, 108.46706849281128, 2, 40, 10, 0
179,0,29,107.45, 108.38554473342452, 2, 40, 10, 0
180,0,42,106.39, 108.30408224722821, 2, 40, 10, 0
181,0,32,106.53, 108.22268098816946, 2, 40, 10, 0
182,0,19,109.79, 108.14134091023, 2, 40, 10, 0
183,0,42,107.71, 108.06006196742617, 2, 40, 10, 0
184,0,56,107.36, 107.97884411380883, 2, 40, 10, 0
185,0,28,106.39, 107.89768730346341, 2, 40, 10, 0
186,0,24,111.92, 107.81659149050984, 2, 40, 10, 0
187,0,22,107.85, 107.73555662910252, 2, 40, 10, 0
188,0,27,106.27, 107.65458267343033, 2, 40, 10, 0
189,0,83,107.68, 107.57366957771656, 2, 40, 10, 1
190,0,50,108.18, 107.49281729621892, 2, 40, 10, 0
191,0,38,108.26, 107.4120257832295, 2, 40, 10, 0
192,0,56,105.67, 107.33129499307472, 2, 40, 10, 0
193,0,45,106.27, 107.25062488011537, 2, 40, 10, 0
194,0,44,109.24, 107.17001539874651, 2, 40, 10, 0
195,0,33,107.87, 107.08946650339749, 2, 40, 10, 0
196,0,47,107.61, 107.0089781485319, 2, 40, 10, 0
197,0,36,108.78, 106.92855028864757, 2, 40, 10, 0
198,0,14,107.36, 106.84818287827652, 2, 40, 10, 0
199,0,43,108.32, 106.76787587198494, 2, 40, 10, 0
200,0,28,110.44, 106.68762922437318, 2, 40, 10, 0
201,0,50,107.21, 106.6074428900757, 2, 40, 10, 0
202,0,32,107.36, 106.52731682376107, 2, 40, 10, 0
203,0,43,105.14, 106.44725098013193, 2, 40, 10, 0
204,0,31,105.50, 106.36724531392494, 2, 40, 10, 0
205,0,43,106.93, 106.28729977991081, 2, 40, 10, 0
206,0,47,105.93, 106.20741433289423, 2, 40, 10, 0
207,0,39,109.72, 106.12758892771387, 2, 40, 10, 0
208,0,35,105.26, 106.04782351924233, 2, 40, 10, 0
209,0,36,108.52, 105.96811806238613, 2, 40, 10, 0
210,0,30,107.42, 105.88847251208568, 2, 40, 10, 0
211,0,45,105.62, 105.80888682331528, 2, 40, 10, 0
212,0,29,107.73, 105.72936095108304, 2, 40, 10, 0
213,0,48,105.98, 105.6498948504309, 2, 40, 10, 0
214,0,39,103.60, 105.57048847643459, 2, 40, 10, 0
215,0,39,10744.00, 105.4911417842036, 2, 40, 10, 1
216,0,38,105.18, 105.4118547288812, 2, 40, 10, 0
217,0,29,102.68, 105.33262726564429, 2, 40, 10, 0
218,0,29,108.20, 105.25345934970353, 2, 40, 10, 0
219,0,38,109.63, 105.17435093630323, 2, 40, 10, 0
220,0,42,104.49, 105.0953019807213, 2, 40, 10, 0
221,0,54,103.75, 105.01631243826932, 2, 40, 10, 0
222,0,50,105.94, 104.93738226429242, 2, 40, 10, 0
223,0,59,104.45, 104.8585114141693, 2, 40, 10, 0
224,0,55,105.22, 104.7796998433122, 2, 40, 10, 0
225,0,31,102.12, 104.70094750716689, 2, 40, 10, 0
226,0,47,106.34, 104.62225436121258, 2, 40, 10, 0
227,0,38,101.73, 104.543620360962, 2, 40, 10, 0
228,0,40,106.02, 104.46504546196127, 2, 40, 10, 0
229,0,26,104.55, 104.38652961978994, 2, 40, 10, 0
230,0,40,102.86, 104.30807279006096, 2, 40, 10, 0
231,0,23,103.11, 104.22967492842062, 2, 40, 10, 0
232,0,44,106.98, 104.15133599054855, 2, 40, 10, 0
233,0,39,104.50, 104.07305593215769, 2, 40, 10, 0
234,0,38,101.19, 103.99483470899426, 2, 40, 10, 0
235,0,44,105.95, 103.91667227683779, 2, 40, 10, 0
236,0,25,10397.00, 103.83856859150097, 2, 40, 10, 1
237,0,38,105.96, 103.76052360882976, 2, 40, 10, 0
238,0,25,104.86, 103.68253728470327, 2, 40, 10, 0
239,0,41,107.59, 103.60460957503379, 2, 40, 10, 0
240,0,43,100.29, 103.52674043576675, 2, 40, 10, 0
241,0,42,99.99, 103.44892982288069, 2, 40, 10, 0
242,0,46,105.43, 103.3711776923872, 2, 40, 10, 0
243,0,32,105.29, 103.29348400033099, 2, 40, 10, 0
244,0,41,99.59, 103.21584870278977, 2, 40, 10, 0
245,0,39,103.24, 103.13827175587427, 2, 40, 10, 0
246,0,44,104.15, 103.06075311572822, 2, 40, 10, 0
247,0,31,104.96, 102.98329273852828, 2, 40, 10, 0
248,0,37,103.69, 102.90589058048407, 2, 40, 10, 0
249,0,35,102.98, 102.82854659783813, 2, 40, 10, 0
250,0,43,101.80, 102.75126074686588, 2, 40, 10, 0
251,0,40,104.24, 102.67403298387559, 2, 40, 10, 0
252,0,36,102.12, 102.5968632652084, 2, 40, 10, 0
253,0,26,99.46, 102.51975154723823, 2, 40, 10, 0
254,0,46,102.61, 102.44269778637181, 2, 40, 10, 0
255,0,57,103.62, 102.36570193904862, 2, 40, 10, 0
256,0,30,103.97, 102.2887639617409, 2, 40, 10, 0
257,0,44,99.89, 102.21188381095358, 2, 40, 10, 0
258,0,46,100.01, 102.1350614432243, 2, 40, 10, 0
259,0,54,102.39, 102.05829681512337, 2, 40, 10, 0
260,0,49,99.60, 101.98158988325372, 2, 40, 10, 0
261,0,35,102.48, 101.90494060425091, 2, 40, 10, 0
262,0,41,103.09, 101.82834893478311, 2, 40, 10, 0
263,0,62,101.35, 101.75181483155103, 2, 40, 10, 0
264,0,31,100.05, 101.67533825128793, 2, 40, 10, 0
265,0,35,100.15, 101.5989191507596, 2, 40, 10, 0
266,0,48,99.05, 101.52255748676431, 2, 40, 10, 0
267,0,54,99.14, 101.44625321613283, 2, 40, 10, 0
268,0,33,101.57, 101.37000629572833, 2, 40, 10, 0
269,0,42,100.82, 101.29381668244645, 2, 40, 10, 0
270,0,42,97.27, 101.21768433321519, 2, 40, 10, 0
271,0,44,99.29, 101.14160920499494, 2, 40, 10, 0
272,0,58,100.92, 101.06559125477843, 2, 40, 10, 0
273,0,38,99.30, 100.98963043959071, 2, 40, 10, 0
274,0,30,99.60, 100.91372671648917, 2, 40, 10, 0
275,0,37,99.85, 100.83788004256341, 2, 40, 10, 0
276,0,35,96.98, 100.76209037493534, 2, 40, 10, 0
277,0,44,99.99, 100.68635767075907, 2, 40, 10, 0
278,0,40,103.27, 100.6106818872209, 2, 40, 10, 0
279,0,38,99.14, 100.53506298153935, 2, 40, 10, 0
280,0,33,99.78, 100.45950091096506, 2, 40, 10, 0
281,0,46,100.90, 100.38399563278081, 2, 40, 10, 0
282,0,27,101.48, 100.30854710430148, 2, 40, 10, 0
283,0,48,99.61, 100.23315528287405, 2, 40, 10, 0
284,0,35,96.03, 100.15782012587755, 2, 40, 10, 0
285,0,28,98.39, 100.08254159072303, 2, 40, 10, 0
286,0,48,102.10, 100.00731963485354, 2, 40, 10, 0
287,0,42,103.29, 99.93215421574418, 2, 40, 10, 0
288,0,41,100.45, 99.85704529090194, 2, 40, 10, 0
289,0,53,100.34, 99.78199281786577, 2, 40, 10, 0
290,0,28,97.94, 99.70699675420656, 2, 40, 10, 0
291,0,47,99.30, 99.63205705752705, 2, 40, 10, 0
292,0,38,97.83, 99.55717368546188, 2, 40, 10, 0
293,0,35,97.72, 99.4823465956775, 2, 40, 10, 0
294,0,51,100.56, 99.40757574587221, 2, 40, 10, 0
295,0,47,100.39, 99.33286109377607, 2, 40, 10, 0
296,0,29,98.26, 99.25820259715096, 2, 40, 10, 0
297,0,34,98.04, 99.18360021379044, 2, 40, 10, 0
298,0,33,97.41, 99.10905390151984, 2, 40, 10, 0
299,0,42,100.83, 99.03456361819617, 2, 40, 10, 0
300,0,41,99.47, 98.96012932170814, 2, 40, 10, 0
301,0,46,99.54, 98.88575096997606, 2, 40, 10, 0
302,0,46,98.71, 98.81142852095192, 2, 40, 10, 0
303,0,45,101.11, 98.73716193261927, 2, 40, 10, 0
304,0,32,100.78, 98.66295116299328, 2, 40, 10, 0
305,0,35,98.37, 98.58879617012065, 2, 40, 10, 0
306,0,48,98.96, 98.51469691207961, 2, 40, 10, 0
307,0,43,97.03, 98.44065334697993, 2, 40, 10, 0
308,0,42,97.50, 98.36666543296282, 2, 40, 10, 0
309,0,45,97.58, 98.29273312820096, 2, 40, 10, 0
310,0,38,97.64, 98.21885639089851, 2, 40, 10, 0
311,0,46,96.91, 98.145035179291, 2, 40, 10, 0
312,0,53,97.20, 98.07126945164536, 2, 40, 10, 0
313,0,39,100.85, 97.9975591662599, 2, 40, 10, 0
314,0,18,103.14, 97.92390428146426, 2, 40, 10, 0
315,0,40,98.00, 97.85030475561939, 2, 40, 10, 0
316,0,40,100.84, 97.77676054711756, 2, 40, 10, 0
317,0,55,98.04, 97.70327161438229, 2, 40, 10, 0
318,0,26,98.73, 97.62983791586836, 2, 40, 10, 0
319,0,46,94.50, 97.55645941006179, 2, 40, 10, 0
320,0,47,96.03, 97.48313605547978, 2, 40, 10, 0
321,0,52,98.09, 97.4098678106707, 2, 40, 10, 0
322,0,55,95.38, 97.33665463421411, 2, 40, 10, 0
323,0,37,95.71, 97.26349648472068, 2, 40, 10, 0
324,0,38,98.34, 97.19039332083217, 2, 40, 10, 0
325,0,30,95.66, 97.11734510122147, 2, 40, 10, 0
326,0,18,96.30, 97.0443517845925, 2, 40, 10, 0
327,0,19,98.60, 96.9714133296802, 2, 40, 10, 0
328,0,48,98.10, 96.89852969525059, 2, 40, 10, 0
329,0,31,96.80, 96.82570084010061, 2, 40, 10, 0
330,0,34,101.18, 96.7529267230582, 2, 40, 10, 0
331,0,42,98.37, 96.68020730298225, 2, 40, 10, 0
332,0,42,99.67, 96.60754253876257, 2, 40, 10, 0
333,0,47,98.04, 96.53493238931986, 2, 40, 10, 0
334,0,32,98.62, 96.4623768136057, 2, 40, 10, 0
335,0,49,95.08, 96.38987577060252, 2, 40, 10, 0
336,0,44,97.28, 96.31742921932356, 2, 40, 10, 0
337,0,29,93.63, 96.2450371188129, 2, 40, 10, 0
338,0,43,94.38, 96.1726994281454, 2, 40, 10, 0
339,0,37,94.00, 96.10041610642666, 2, 40, 10, 0
340,0,38,94.60, 96.02818711279302, 2, 40, 10, 0
341,0,57,92.19, 95.95601240641153, 2, 40, 10, 0
342,0,46,97.00, 95.88389194647993, 2, 40, 10, 0
343,0,35,93.28, 95.81182569222665, 2, 40, 10, 0
344,0,45,95.79, 95.73981360291074, 2, 40, 10, 0
345,0,50,95.91, 95.66785563782189, 2, 40, 10, 0
346,0,35,95.72, 95.59595175628034, 2, 40, 10, 0
347,0,37,94.50, 95.52410191763698, 2, 40, 10, 0
348,0,33,95.95, 95.45230608127319, 2, 40, 10, 0
349,0,36,94.91, 95.38056420660091, 2, 40, 10, 0
350,0,49,92.69, 95.30887625306258, 2, 40, 10, 0
351,0,40,95.73, 95.2372421801311, 2, 40, 10, 0
352,0,35,94.98, 95.16566194730987, 2, 40, 10, 0
353,0,44,98.39, 95.0941355141327, 2, 40, 10, 0
354,0,26,92.20, 95.02266284016383, 2, 40, 10, 0
355,0,29,94.67, 94.95124388499788, 2, 40, 10, 0
356,0,32,99.31, 94.87987860825983, 2, 40, 10, 0
357,0,39,95.66, 94.80856696960502, 2, 40, 10, 0
358,0,25,93.14, 94.73730892871913, 2, 40, 10, 0
359,0,30,91.98, 94.66610444531811, 2, 40, 10, 0
360,0,20,89.77, 94.5949534791482, 2, 40, 10, 0
361,0,37,96.61, 94.52385598998589, 2, 40, 10, 0
362,0,44,94.48, 94.4528119376379, 2, 40, 10, 0
363,0,43,93.09, 94.38182128194117, 2, 40, 10, 0
364,0,25,95.23, 94.31088398276282, 2, 40, 10, 0
365,0,32,95.98, 94.24000000000014, 2, 40, 10, 0
